name,platform,release_date,summary,metascore,userscore
Monopoly,iOS,"November 20, 2009","PLAY THE ORIGINAL BOARD GAME  
WHERE YOU CAN OWN IT ALL!
Take a ride on the Reading Railroad! Buy Boardwalk! Go directly to jail! Enjoy classic MONOPOLY play in the tradition of the beloved, best-selling board game. It’s “GO” time on your iPhone® or iPod touch®!     
_______________________________________

BUY, SELL & TRADE FAMOUS PROPERTIES 
From Marvin Gardens and Water Works to Park Place, own and manage the famous holdings of the MONOPOLY board, which comes to life with animated tokens and interactive features.

EMPLOY HANDS ON MANAGEMENT
Shake your device to “roll” the 3D dice. Tap the screen to manage your properties. Building a house on Baltic Avenue, taking a “Chance,” or opening the “Community Chest” are easy with intelligent design and intuitive controls.   

CHOOSE YOUR LEVEL AND LOOK 
Play through 3 levels of difficulty and save games in progress. Also customize the number of players, the “house rules,” and even the game environment.

FEELING MORE COMPETITIVE?
Challenge up to 3 friends on the same network with WiFi and Pass ‘n Play Multiplayer, and up to 2 friends with Bluetooth Multiplayer. 

LISTEN TO YOUR TUNES WHILE YOU PLAY 
Listen to and control music from your iTunes® library without interrupting your game.
_______________________________________
CHECK OUT OUR OTHER EXCITING GAMES:
TETRIS®, ROCK BAND, SCRABBLE, BOGGLE, The Sims™ 3 & MADDEN NFL 10 by EA Sports™

COMING SOON: BATTLESHIP

VISIT US:  eamobile.com
FOLLOW US:  twitter.com/eamobile
FIND US:  facebook.com/eamobile",tbd,tbd
Monster Energy Supercross - The Official Videogame 3,Xbox One,"February 4, 2020",Monster Energy Supercross 3 is more Multiplayer than ever. Enjoy a new multiplayer experience with the dedicated servers and discover the Race Director mode.,74,6.0
Monster Harvest,PC,"August 31, 2021","Monster Harvest is a monster collecting and farming action RPG with a twist. Grow, collect and mutate your crops then take them into battle! Filled with places to discover and multiple ways to build your farm, get ready to craft, explore and battle across the vibrant world of Planimal Point. ",tbd,tbd
Monsters per second,PC,"December 7, 2021","In this party-based strategy defence game you will visit distant planets, build small camps and battle fierce monsters. Can you survive by learning and exploiting their weaknesses or is your party doomed to never return home?

When the enemies arrive, place your archers on towers and gates and secure the ground with your melee fighters. Build walls and gates to withstand the approaching waves of monsters.

Keep your adventurers fed! Do not forget to plant food for your party so they can eat and stay nourished.

Before starting a map, you can hire new characters, buy new weapons or adjust the difficulty of the map. While each character has unique strengths, you can only choose four characters for each mission, so choose wisely.

If you win the battle and complete the map, a new map will be unlocked, and you may be rewarded with gold. Each map takes around 30-50 minutes to complete.",tbd,tbd
Monzo,iOS,"November 5, 2014","In MONZO you can build a model directly on your mobile device, providing the joy of model creation with an appeal that speaks to a broad audience of users, spanning from children to adults. With MONZO, everybody can easily build simple or complex models like cars, planes, machines, weapons, animals etc. MONZO is about discovery and adventure. It is more than model kit construction simulation.",tbd,tbd
Moonlight Princess,PC,"September 11, 2021","Moonlight Princess is a quick in-and-out massively multiplayer experience that merges class based PvPvE and roguelite elements. Explore the procedurally generated world, meet new friends, and grow stronger to fight against unique monsters!

Try out different exciting classes! Pick the class that best suites your play style! 

Striking from a distance with precision; the Ninja my be just what you're looking for. Up close and personal challenging multiple enemies at once; the Samurai can handle that.

Become so powerful you could take down 5 enemies in the blink of an eye. You can be the protagonist.

As you grow stronger, your aura grows with you. Your presence & aura slows down time for those around you. The most powerful & impossible enemies become possible as your perspective of time speeds up and you world unlocks further.",tbd,tbd
Mortal Blitz,PC,"July 19, 2017",,tbd,tbd
Mortal Kombat Komplete Edition,PlayStation 3,"February 28, 2012","Mortal Kombat Komplete Edition delivers the critically acclaimed game, all previously released downloadable content (DLC), plus digital downloads of the 2011 release of Mortal Kombat: Songs Inspired by the Warriors album with a bonus track, and the 1995 Mortal Kombat film on the PlayStation®Store or Xbox Live Zune.  The DLC includes fan-favorite warriors Skarlet, Kenshi and Rain, as well as the infamous dream stalker Freddy Krueger. The game also offers 15 Klassic Skins and three Klassic Fatalities (Scorpion, Sub-Zero and Reptile). Mortal Kombat: Songs Inspired by the Warriors is a collection of electronic music inspired by the game and is executive produced by JFK (of the DJ/ production duo MSTRKRFT and Death From Above 1979).",77,8.5
Moshi Monsters: Moshling Zoo,DS,"November 6, 2011","Moshi Monsters: Moshling Zoo builds upon the popularity of the Moshlings and offers fans a fresh new take on the Moshi universe, including brand new content and a new way to interact with their favorite characters.  The game features new locations and an exclusive new Moshling - which is yet to be revealed.  There are 52 Moshlings to collect from the common to the rare and even the elusive 'ULTRA-RARE'.  Children can also play new mini-games and educational style puzzles, plus win awards and trophies to take back to their zoo.",tbd,tbd
Motherless - Season 1,PC,"September 1, 2022","This is Sunny's story, he was separated from his mother at birth, knowing almost nothing about his past he'll try to find her. Help him find his mother and you'll be rewarded greatly during this process.
",tbd,tbd
Motorcycle Mechanic Simulator 2021,Switch,"January 20, 2023","Become the head of a motorcycle mechanic empire in this realistic simulation game. Start from the small garage, upgrade, and buy bigger with new possibilities. Take orders from customers, find old bikes, and give them a new life.",tbd,tbd
Mountains and seas can be flat,PC,"April 14, 2022","""Mountains and seas can be flat"" is a classic horizontal version of the action-adventure game, with the immortal mountains and exotic animals recorded in the Classic of Mountains and Seas as the entire game world view. You can fly in the Kunlun Xianshan Yujian, travel through the Zhongshan Forest guarded by the candle dragon, fight with the wind and rain, and experience the mythical adventure.",tbd,tbd
Mozart Requiem,PlayStation 4,"September 6, 2022","It's 1788 and mozart is in prague. He is giving the inaugural showing of his famous opera, don giovanni. The plaudits he receives are Universal, but very quickly the events that are shaking the Capital of Bohemia will take his mind off the music. Far from the footlights, a terrible conspiracy is underway, Designed to de- throne Joseph II, austro-hungarian Emperor and mozart's benefactor. Left bereft and manipulate, the musical Prodigy finds himself plunged into the heart of a grand conspiracy! With murders, sinister intrigue and occult ceremonies going on all around, only his genius will allow him to get to the bottom of this hideous plot! Join mozart as he must find his way through 18th century prague, find the clues and solve the great mystery. Displayed in stunning 3D third per- son, mozart will need to use all his genius to uncover the various plots, dis- cover how and who has committed various crimes and clear his name be- fore he is charged with murder.",tbd,tbd
